"ImageID","idiom","rating","literal_ratio_mean","prompt_id","final_nouns","count_all_nouns","nouns_present_GPT"
"GPT_P20_20-31.jpg","on a roll","5.5","0.5","P20_31","roll, period, team, season, match","5.0","roll"
"dreamlike_P01_01_10-02.jpg","down the road","8.4","1.0","P01_10","road","1.0","road"
"dreamlike_P20_20_17.jpg","scapegoat","2.3000000000000003","0.3333333333333333","P20_17","fellow, sibling, goat","3.0","fellow"
"GPT_P23_23-37.jpg","behind bars","10.0","0.9166666666666669","P23_37","bar, jail, cell, prisoner, silhouette, window","6.0","bar, jail, cell, prisoner, silhouette, window"
"dreamlike_P20_20_2.jpg","on / to hand","0.6000000000000001","1.0","P20_02","hand, babysitter, parent","3.0","hand, babysitter, parent"
"GPT_P12_12-26.jpg","in a nutshell","2.0","1.0","P12_26","nutshell","1.0","nutshell"
"GPT_P12_12-27.jpg","in hot water","10.0","1.0","P12_27","hot, water","2.0","hot, water"
"dreamlike_P20_20_16.jpg","on the ball","0.8","0.3333333333333333","P20_16","ball, photographer, picture","3.0","photographer"
"dreamlike_P20_20_1.jpg","on the other hand","0.8","0.5","P20_01","hand, building, point, view, animal","5.0","hand, building, view, animal"
"dreamlike_P23_23_22.jpg","in the cards","6.4","1.0","P23_22","card","1.0","card"
"dreamlike_P23_23_5.jpg","at sea","7.5","0.9","P23_05","sea, person, water, foggy, landscape","5.0","sea, person, water, foggy, landscape"
"GPT_P01_01-06-02.jpg","in the can","9.3","1.0","P01_06","can","1.0","can"
"GPT_P20_20-30.jpg","in the dock","9.4","0.5","P20_30","dock, trial, court, man, criminal, case","6.0","dock, trial, court, man"
"dreamlike_P21_21_8.jpg","white paper","0.5","0.4545454545454545","P21_08","white, paper, week, country, report, subject, plan, data, leak, media, site","11.0","white, paper, report, subject, media"
"dreamlike_P22_22_4.jpg","in hand","8.0","0.6666666666666666","P22_04","person, thing, object","3.0","person, object"
"GPT_P12_12-07.jpg","at stake","0.9","1.0","P12_07","stake","1.0","stake"
"GPT_P21_21-32.jpg","melting pot","7.6","0.5714285714285714","P21_32","melting pot, place, background, world, type, people, country","7.0","melting pot, place, background, type, people"
"GPT_P19_19-29.jpg","at the helm","8.6","0.5","P19_29","helm, group, people","3.0","helm, people"
"GPT_P21_21-33.jpg","on the money","6.0",375,"P21_33","money, contest, winner, weather","4.0","money, contest winner"
"GPT_P12_12-28.jpg","in the bag","1.0","1.0","P12_28","bag","1.0","bag"
"GPT_P21_21-34.jpg","red book","5.1000000000000005","0.4285714285714285","P21_34","treasury, revenue, parliament, red, book, publication, plan","7.0","red, book, publication"
"GPT_P20_20-32.jpg","melting pot","3.6","0.5833333333333333","P20_32","melting pot, place, background, type, people, country","6.0","melting pot, place, background,"
"dreamlike_P01_01_48-02.jpg","nest egg","2.1","0.75","P01_48","nest, egg","2.0","nest"
"GPT_P12_12-29.jpg","at the helm","4.2","1.0","P12_29","helm","1.0","helm"
"dreamlike_P22_22_22.jpg","in the cards","1.6","1.0","P22_22","deck","1.0","deck"
"GPT_P22_22-37.jpg","behind bars","5.300000000000001","0.7727272727272727","P22_37","prison, cell, metal, bar, rusty, gate, iron, fence, solitary, figure, hand","11.0","prison, cell, metal, bar, rusty, gate, solitary, figure"
"dreamlike_P20_20_18.jpg","under fire","1.0","0.5","P20_18","fire, subject, politician, money, party","5.0","fire, subject, politician"
"dreamlike_P19_19_16.jpg","on the ball","0.7000000000000001","1.0","P19_16","ball","1.0","ball"
"dreamlike_P21_21_21.jpg","upper hand","2.3000000000000003","0.5714285714285714","P21_21","upper, hand, prime minister, parliament, business, market, case","7.0","upper, hand, prime minister, parliament, business"
"GPT_P21_21-35.jpg","off the hook","3.3000000000000003",375,"P21_35","hook, warning, meeting, matter","4.0","hook, meeting"
"dreamlike_P12_12_50.jpg","lame duck","7.4","1.0","P12_50","duck","1.0","duck"
"dreamlike_P21_21_20.jpg","red flag","2.9000000000000004","0.5","P21_20","red, flag, sign, volcanologist, volcano, airline,  industry, country, virus","9.0","red flag, volcano, industry"
"dreamlike_P21_21_1.jpg","on the other hand","0.2","0.5","P21_01","hand, building, weekend, home, point, view, animal, thing","8.0","hand, building, home, view, animal"
"dreamlike_P20_20_19.jpg","red tape","0.3","0.5","P20_19","project, red, tape","3.0","red, tape"
"dreamlike_P01_01_12-02.jpg","cup of tea","0.5","0.75","P01_12","cup, tea","2.0","cup, tea"
"dreamlike_P12_12_14.jpg","old school","2.3000000000000003","1.0","P12_14","school","1.0","school"
"dreamlike_P01_01_13-02.jpg","black hole","3.2","1.0","P01_13","black, hole","2.0","black, hole"
"GPT_P22_22-39.jpg","big gun","3.6","0.9","P22_39","military, tank, large, cannon, design","5.0","military, tank, large, cannon"
"GPT_P23_23-40.jpg","back against the wall","6.4","1.0","P23_40","person, wall, pressure","3.0","person, wall, pressure"
"dreamlike_P19_19_17.jpg","scapegoat","2.4000000000000004","1.0","P19_17","goat","1.0","goat"
"dreamlike_P23_23_24.jpg","blue-collar","7.5","0.9166666666666669","P23_24","jeans, worker, boot, factory, blue, collar","6.0","jeans, worker, boot, factory, blue, collar"
"GPT_P19_19-31.jpg","on a roll","5.800000000000001","0.5","P19_31","roll, period","2.0","roll"
"dreamlike_P22_22_23.jpg","across the board","3.4000000000000004","0.75","P22_23","background, board, multiple, people","4.0","background, multiple, people"
"GPT_P01_01-26-02.jpg","in a nutshell","6.0","1.0","P01_26","nutshell","1.0","nutshell"
"dreamlike_P20_20_54.jpg","cold turkey","2.7","0.2857142857142857","P20_54","cold, turkey, people, drug, smoking, year,","7.0","people, smoking"
"dreamlike_P23_23_3.jpg","on board","7.2","1.0","P23_03","part, board, group, scene, project, goal","6.0","part, board, group, scene, project, goal"
"GPT_P20_20-33.jpg","on the money","7.0","0.5","P20_33","money, contest, winner","3.0","contest, winner"
"GPT_P23_23-41.jpg","turn the tables","1.0","0.75","P23_41","script, player","2.0","script, player"
"GPT_P01_01-27-02.jpg","in hot water","7.2","0.25","P01_27","hot, water","2.0",
"GPT_P19_19-30.jpg","in the dock","7.2","0.6","P19_30","dock, trial, court, criminal, case","5.0","dock, trial, court, criminal, case"
"dreamlike_P01_01_49-02.jpg","a piece of cake","1.7000000000000002","0.5","P01_49","piece, cake","2.0","piece"
"dreamlike_P23_23_25.jpg","bread and butter","2.5","0.5714285714285714","P23_25","bread, butter, job, person, work, plate, symbol","7.0","bread, butter, job, person, work, plate"
"dreamlike_P19_19_51.jpg","hot potato","0.9","0.5","P19_51","hot, potato, people","3.0","hot, potato"
"dreamlike_P12_12_15.jpg","at bay","1.4","1.0","P12_15","bay","1.0","bay"
"GPT_P12_12-28.jpg","in the bag","9.2","1.0","P12_28","bag","1.0","bag"
"GPT_P21_21-34.jpg","red book","4.2","0.4285714285714285","P21_34","treasury, revenue, parliament, red, book, publication, plan","7.0","red, book, publication"
"GPT_P20_20-32.jpg","melting pot","5.4","0.5833333333333333","P20_32","melting pot, place, background, type, people, country","6.0","melting pot, place, background,"
"dreamlike_P01_01_48-02.jpg","nest egg","7.300000000000001","0.75","P01_48","nest, egg","2.0","nest"
"GPT_P12_12-29.jpg","at the helm","8.5","1.0","P12_29","helm","1.0","helm"
"dreamlike_P22_22_22.jpg","in the cards","7.300000000000001","1.0","P22_22","deck","1.0","deck"
"GPT_P22_22-37.jpg","behind bars","7.5","0.7727272727272727","P22_37","prison, cell, metal, bar, rusty, gate, iron, fence, solitary, figure, hand","11.0","prison, cell, metal, bar, rusty, gate, solitary, figure"
"dreamlike_P20_20_18.jpg","under fire","2.7","0.5","P20_18","fire, subject, politician, money, party","5.0","fire, subject, politician"
"dreamlike_P19_19_16.jpg","on the ball","6.4","1.0","P19_16","ball","1.0","ball"
"dreamlike_P21_21_21.jpg","upper hand","7.800000000000001","0.5714285714285714","P21_21","upper, hand, prime minister, parliament, business, market, case","7.0","upper, hand, prime minister, parliament, business"
"GPT_P21_21-35.jpg","off the hook","5.300000000000001",375,"P21_35","hook, warning, meeting, matter","4.0","hook, meeting"
"dreamlike_P12_12_50.jpg","lame duck","6.0","1.0","P12_50","duck","1.0","duck"
"dreamlike_P21_21_20.jpg","red flag","7.2","0.5","P21_20","red, flag, sign, volcanologist, volcano, airline,  industry, country, virus","9.0","red flag, volcano, industry"
"dreamlike_P21_21_1.jpg","on the other hand","2.3000000000000003","0.5","P21_01","hand, building, weekend, home, point, view, animal, thing","8.0","hand, building, home, view, animal"
"dreamlike_P20_20_19.jpg","red tape","5.5","0.5","P20_19","project, red, tape","3.0","red, tape"
"dreamlike_P01_01_12-02.jpg","cup of tea","2.9000000000000004","0.75","P01_12","cup, tea","2.0","cup, tea"
"dreamlike_P12_12_14.jpg","old school","5.2","1.0","P12_14","school","1.0","school"
"dreamlike_P01_01_13-02.jpg","black hole","6.0","1.0","P01_13","black, hole","2.0","black, hole"
"GPT_P22_22-39.jpg","big gun","5.1000000000000005","0.9","P22_39","military, tank, large, cannon, design","5.0","military, tank, large, cannon"
"GPT_P23_23-40.jpg","back against the wall","5.9","1.0","P23_40","person, wall, pressure","3.0","person, wall, pressure"
"dreamlike_P19_19_17.jpg","scapegoat","1.8","1.0","P19_17","goat","1.0","goat"
"dreamlike_P23_23_24.jpg","blue-collar","5.800000000000001","0.9166666666666669","P23_24","jeans, worker, boot, factory, blue, collar","6.0","jeans, worker, boot, factory, blue, collar"
"GPT_P19_19-31.jpg","on a roll","5.300000000000001","0.5","P19_31","roll, period","2.0","roll"
"dreamlike_P22_22_23.jpg","across the board","6.2","0.75","P22_23","background, board, multiple, people","4.0","background, multiple, people"
"GPT_P01_01-26-02.jpg","in a nutshell","6.0","1.0","P01_26","nutshell","1.0","nutshell"
"dreamlike_P20_20_54.jpg","cold turkey","0.1","0.2857142857142857","P20_54","cold, turkey, people, drug, smoking, year,","7.0","people, smoking"
"dreamlike_P23_23_3.jpg","on board","5.4","1.0","P23_03","part, board, group, scene, project, goal","6.0","part, board, group, scene, project, goal"
"GPT_P20_20-33.jpg","on the money","6.7","0.5","P20_33","money, contest, winner","3.0","contest, winner"
"GPT_P23_23-41.jpg","turn the tables","1.3","0.75","P23_41","script, player","2.0","script, player"
"GPT_P01_01-27-02.jpg","in hot water","6.7","0.25","P01_27","hot, water","2.0",
"GPT_P19_19-30.jpg","in the dock","3.9","0.6","P19_30","dock, trial, court, criminal, case","5.0","dock, trial, court, criminal, case"
"dreamlike_P01_01_49-02.jpg","a piece of cake","1.5","0.5","P01_49","piece, cake","2.0","piece"
"dreamlike_P23_23_25.jpg","bread and butter","3.3000000000000003","0.5714285714285714","P23_25","bread, butter, job, person, work, plate, symbol","7.0","bread, butter, job, person, work, plate"
"dreamlike_P19_19_51.jpg","hot potato","0.8","0.5","P19_51","hot, potato, people","3.0","hot, potato"
"dreamlike_P12_12_15.jpg","at bay","1.3","1.0","P12_15","bay","1.0","bay"
"GPT_P12_12-28.jpg","in the bag","5.300000000000001","1.0","P12_28","bag","1.0","bag"
"GPT_P21_21-34.jpg","red book","6.300000000000001","0.4285714285714285","P21_34","treasury, revenue, parliament, red, book, publication, plan","7.0","red, book, publication"
"GPT_P20_20-32.jpg","melting pot","7.4","0.5833333333333333","P20_32","melting pot, place, background, type, people, country","6.0","melting pot, place, background,"
"dreamlike_P01_01_48-02.jpg","nest egg","8.0","0.75","P01_48","nest, egg","2.0","nest"
"GPT_P12_12-29.jpg","at the helm","9.9","1.0","P12_29","helm","1.0","helm"
"dreamlike_P22_22_22.jpg","in the cards","2.8000000000000003","1.0","P22_22","deck","1.0","deck"
"GPT_P22_22-37.jpg","behind bars","6.6000000000000005","0.7727272727272727","P22_37","prison, cell, metal, bar, rusty, gate, iron, fence, solitary, figure, hand","11.0","prison, cell, metal, bar, rusty, gate, solitary, figure"
"dreamlike_P20_20_18.jpg","under fire","3.1","0.5","P20_18","fire, subject, politician, money, party","5.0","fire, subject, politician"
"dreamlike_P19_19_16.jpg","on the ball","2.9000000000000004","1.0","P19_16","ball","1.0","ball"
"dreamlike_P21_21_21.jpg","upper hand","4.5","0.5714285714285714","P21_21","upper, hand, prime minister, parliament, business, market, case","7.0","upper, hand, prime minister, parliament, business"
"GPT_P21_21-35.jpg","off the hook","6.5",375,"P21_35","hook, warning, meeting, matter","4.0","hook, meeting"
"dreamlike_P12_12_50.jpg","lame duck","6.300000000000001","1.0","P12_50","duck","1.0","duck"
"dreamlike_P21_21_20.jpg","red flag","1.6","0.5","P21_20","red, flag, sign, volcanologist, volcano, airline,  industry, country, virus","9.0","red flag, volcano, industry"
"dreamlike_P21_21_1.jpg","on the other hand","4.4","0.5","P21_01","hand, building, weekend, home, point, view, animal, thing","8.0","hand, building, home, view, animal"
"dreamlike_P20_20_19.jpg","red tape","1.9","0.5","P20_19","project, red, tape","3.0","red, tape"
"dreamlike_P01_01_12-02.jpg","cup of tea","5.300000000000001","0.75","P01_12","cup, tea","2.0","cup, tea"
"dreamlike_P12_12_14.jpg","old school","6.1000000000000005","1.0","P12_14","school","1.0","school"
"dreamlike_P01_01_13-02.jpg","black hole","2.2","1.0","P01_13","black, hole","2.0","black, hole"
"GPT_P22_22-39.jpg","big gun","5.1000000000000005","0.9","P22_39","military, tank, large, cannon, design","5.0","military, tank, large, cannon"
"GPT_P23_23-40.jpg","back against the wall","7.0","1.0","P23_40","person, wall, pressure","3.0","person, wall, pressure"
"dreamlike_P19_19_17.jpg","scapegoat","2.6","1.0","P19_17","goat","1.0","goat"
"dreamlike_P23_23_24.jpg","blue-collar","6.9","0.9166666666666669","P23_24","jeans, worker, boot, factory, blue, collar","6.0","jeans, worker, boot, factory, blue, collar"
"GPT_P19_19-31.jpg","on a roll","8.9","0.5","P19_31","roll, period","2.0","roll"
"dreamlike_P22_22_23.jpg","across the board","8.0","0.75","P22_23","background, board, multiple, people","4.0","background, multiple, people"
"GPT_P01_01-26-02.jpg","in a nutshell","8.5","1.0","P01_26","nutshell","1.0","nutshell"
"dreamlike_P20_20_54.jpg","cold turkey","2.8000000000000003","0.2857142857142857","P20_54","cold, turkey, people, drug, smoking, year,","7.0","people, smoking"
"dreamlike_P23_23_3.jpg","on board","5.6000000000000005","1.0","P23_03","part, board, group, scene, project, goal","6.0","part, board, group, scene, project, goal"
"GPT_P20_20-33.jpg","on the money","7.1000000000000005","0.5","P20_33","money, contest, winner","3.0","contest, winner"
"GPT_P23_23-41.jpg","turn the tables","2.5","0.75","P23_41","script, player","2.0","script, player"
"GPT_P01_01-27-02.jpg","in hot water","6.5","0.25","P01_27","hot, water","2.0",
"GPT_P19_19-30.jpg","in the dock","9.2","0.6","P19_30","dock, trial, court, criminal, case","5.0","dock, trial, court, criminal, case"
"dreamlike_P01_01_49-02.jpg","a piece of cake","2.4000000000000004","0.5","P01_49","piece, cake","2.0","piece"
"dreamlike_P23_23_25.jpg","bread and butter","6.1000000000000005","0.5714285714285714","P23_25","bread, butter, job, person, work, plate, symbol","7.0","bread, butter, job, person, work, plate"
"dreamlike_P19_19_51.jpg","hot potato","2.2","0.5","P19_51","hot, potato, people","3.0","hot, potato"
"dreamlike_P12_12_15.jpg","at bay","5.0","1.0","P12_15","bay","1.0","bay"
"dreamlike_P12_12_16.jpg","on the ball","0.0","1.0","P12_16","ball","1.0","ball"
"GPT_P20_20-35.jpg","off the hook","8.0","0.5","P20_35","hook, warning","2.0","hook"
"GPT_P21_21-37.jpg","behind bars","10.0","0.5","P21_37","jail, end, year, bar, crime, evidence, male","7.0","bar, jail, male"
"GPT_P01_01-29-02.jpg","at the helm","9.0","1.0","P01_29","helm","1.0","helm"
"GPT_P22_22-40.jpg","back against the wall","9.6","0.9166666666666669","P22_40","person, back, cold, gray, brick, wall","6.0","person, back, cold, gray, wall"
"dreamlike_P22_22_24.jpg","blue-collar","8.8","0.9375","P22_24","person, toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar","16.0","toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar"
"dreamlike_P21_21_22.jpg","in the cards","0.3",375,"P21_22","promotion, summer, card, friend","4.0","card"
"dreamlike_P20_20_21.jpg","upper hand","0.1","0.7","P20_21","upper, hand, prime minister, parliament, case","5.0","upper, hand, prime minister,"
"dreamlike_P19_19_19.jpg","red tape","2.1","1.0","P19_19","red, tape","2.0","red, tape"
"GPT_P22_22-41.jpg","turn the tables","9.5","0.7857142857142857","P22_41","deal, heads, two, rival, detective, male, female, light, crime, scene, hand, word, game, on","14.0","deal, heads, two, rival, detective, male, female, light, hand, word, game, on"
"dreamlike_P12_12_17.jpg","scapegoat","8.5","1.0","P12_17","goat","1.0","goat"
"GPT_P21_21-39.jpg","big gun","10.0","0.4166666666666666","P21_39","big, gun, firm, court, case, trading","6.0","firm"
"dreamlike_P22_22_6.jpg","in the can","9.5","0.7727272727272727","P22_06","whipped cream, ribbon,  metal, can design, soft, fluffy, substance, colorful, wrap, paper, marshmallow","11.0","whipped cream, ribbon, can, metal,  design, soft, fluffy, substance, colorful, wrap, paper"
"dreamlike_P22_22_25.jpg","bread and butter","5.0","0.7857142857142857","P22_25","daily, live, loaf, bread, jar, creamy, butter","7.0","loaf, bread, jar, creamy, butter"
"GPT_P23_23-43.jpg","black sheep","1.2000000000000002","0.75","P23_43","individual, family, black, sheep","4.0","individual, family, black"
"GPT_P12_12-31.jpg","on a roll","10.0","1.0","P12_31","roll","1.0","roll"
"GPT_P19_19-32.jpg","melting pot","10.0",625,"P19_32","melting pot, place, type, people","4.0","melting pot, place"
"dreamlike_P21_21_23.jpg","across the board","0.1","0.4","P21_23","board, industry, investment, company, vacancy","5.0","board, industry, company"
"dreamlike_P23_23_27.jpg","in hot water","10.0","0.6666666666666666","P23_27","person, hot, water","3.0","person, hot, water"
"dreamlike_P23_23_12.jpg","cup of tea","6.1000000000000005",875,"P23_12","cup, tea, warm, atmosphere","4.0","cup, tea, warm, atmosphere"
"dreamlike_P12_12_49.jpg","a piece of cake","10.0","0.75","P12_49","piece, cake","2.0","piece, cake"
"GPT_P12_12-30.jpg","in the dock","10.0","1.0","P12_30","dock","1.0","dock"
"dreamlike_P01_01_14-02.jpg","old school","10.0","0.0","P01_14","school","1.0",
"GPT_P19_19-33.jpg","on the money","10.0","1.0","P19_33","money","1.0","money"
"GPT_P20_20-34.jpg","red book","10.0","0.5","P20_34","treasury, revenue, parliament, red, book, publication, plan","7.0","parliament, red, book, publication"
"dreamlike_P19_19_18.jpg","under fire","0.3","0.25","P19_18","fire, subject","2.0",
"dreamlike_P23_23_7.jpg","at stake","10.0","0.5","P23_07","stake, treasure","2.0","treasure"
"GPT_P23_23-42.jpg","black book","10.0","0.75","P23_42","ledger, black, book, name","4.0","ledger, black, book, name"
"dreamlike_P22_22_8.jpg","white paper","0.1",875,"P22_08","blank, slate, clean, sheet","4.0","blank, slate, clean, sheet"
"dreamlike_P01_01_15-02.jpg","at bay","7.6","0.5","P01_15","bay","1.0","bay"
"dreamlike_P23_23_26.jpg","in a nutshell","0.1","0.75","P23_26","nutshell, summary","2.0","nutshell, summary"
"dreamlike_P19_19_52.jpg","earworm","10.0","0.5","P19_52","song, ear, worm","3.0","song, worm"
"dreamlike_P01_01_50-02.jpg","lame duck","10.0","0.5","P01_50","duck","1.0",
"dreamlike_P20_20_20.jpg","red flag","0.1","0.3571428571428571","P20_20","red, flag, sign, airline, industry, country, virus","7.0","red, flag, sign"
"GPT_P01_01-28-02.jpg","in the bag","10.0","0.5","P01_28","bag","1.0",
"dreamlike_P12_12_16.jpg","on the ball","8.3","1.0","P12_16","ball","1.0","ball"
"GPT_P20_20-35.jpg","off the hook","5.1000000000000005","0.5","P20_35","hook, warning","2.0","hook"
"GPT_P21_21-37.jpg","behind bars","5.4","0.5","P21_37","jail, end, year, bar, crime, evidence, male","7.0","bar, jail, male"
"GPT_P01_01-29-02.jpg","at the helm","2.8000000000000003","1.0","P01_29","helm","1.0","helm"
"GPT_P22_22-40.jpg","back against the wall","3.4000000000000004","0.9166666666666669","P22_40","person, back, cold, gray, brick, wall","6.0","person, back, cold, gray, wall"
"dreamlike_P22_22_24.jpg","blue-collar","2.6","0.9375","P22_24","person, toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar","16.0","toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar"
"dreamlike_P21_21_22.jpg","in the cards","1.5",375,"P21_22","promotion, summer, card, friend","4.0","card"
"dreamlike_P20_20_21.jpg","upper hand","1.0","0.7","P20_21","upper, hand, prime minister, parliament, case","5.0","upper, hand, prime minister,"
"dreamlike_P19_19_19.jpg","red tape","0.3","1.0","P19_19","red, tape","2.0","red, tape"
"GPT_P22_22-41.jpg","turn the tables","0.4","0.7857142857142857","P22_41","deal, heads, two, rival, detective, male, female, light, crime, scene, hand, word, game, on","14.0","deal, heads, two, rival, detective, male, female, light, hand, word, game, on"
"dreamlike_P12_12_17.jpg","scapegoat","1.7000000000000002","1.0","P12_17","goat","1.0","goat"
"GPT_P21_21-39.jpg","big gun","0.9","0.4166666666666666","P21_39","big, gun, firm, court, case, trading","6.0","firm"
"dreamlike_P22_22_6.jpg","in the can","0.5","0.7727272727272727","P22_06","whipped cream, ribbon,  metal, can design, soft, fluffy, substance, colorful, wrap, paper, marshmallow","11.0","whipped cream, ribbon, can, metal,  design, soft, fluffy, substance, colorful, wrap, paper"
"dreamlike_P22_22_25.jpg","bread and butter","1.1","0.7857142857142857","P22_25","daily, live, loaf, bread, jar, creamy, butter","7.0","loaf, bread, jar, creamy, butter"
"GPT_P23_23-43.jpg","black sheep","0.8","0.75","P23_43","individual, family, black, sheep","4.0","individual, family, black"
"GPT_P12_12-31.jpg","on a roll","2.4000000000000004","1.0","P12_31","roll","1.0","roll"
"GPT_P19_19-32.jpg","melting pot","0.7000000000000001",625,"P19_32","melting pot, place, type, people","4.0","melting pot, place"
"dreamlike_P21_21_23.jpg","across the board","0.3","0.4","P21_23","board, industry, investment, company, vacancy","5.0","board, industry, company"
"dreamlike_P23_23_27.jpg","in hot water","0.4","0.6666666666666666","P23_27","person, hot, water","3.0","person, hot, water"
"dreamlike_P23_23_12.jpg","cup of tea","7.2",875,"P23_12","cup, tea, warm, atmosphere","4.0","cup, tea, warm, atmosphere"
"dreamlike_P12_12_49.jpg","a piece of cake","1.3","0.75","P12_49","piece, cake","2.0","piece, cake"
"GPT_P12_12-30.jpg","in the dock","0.9","1.0","P12_30","dock","1.0","dock"
"dreamlike_P01_01_14-02.jpg","old school","0.5","0.0","P01_14","school","1.0",
"GPT_P19_19-33.jpg","on the money","1.9","1.0","P19_33","money","1.0","money"
"GPT_P20_20-34.jpg","red book","3.3000000000000003","0.5","P20_34","treasury, revenue, parliament, red, book, publication, plan","7.0","parliament, red, book, publication"
"dreamlike_P19_19_18.jpg","under fire","1.1","0.25","P19_18","fire, subject","2.0",
"dreamlike_P23_23_7.jpg","at stake","0.4","0.5","P23_07","stake, treasure","2.0","treasure"
"GPT_P23_23-42.jpg","black book","5.9","0.75","P23_42","ledger, black, book, name","4.0","ledger, black, book, name"
"dreamlike_P22_22_8.jpg","white paper","0.6000000000000001",875,"P22_08","blank, slate, clean, sheet","4.0","blank, slate, clean, sheet"
"dreamlike_P01_01_15-02.jpg","at bay","0.2","0.5","P01_15","bay","1.0","bay"
"dreamlike_P23_23_26.jpg","in a nutshell","0.3","0.75","P23_26","nutshell, summary","2.0","nutshell, summary"
"dreamlike_P19_19_52.jpg","earworm","0.4","0.5","P19_52","song, ear, worm","3.0","song, worm"
"dreamlike_P01_01_50-02.jpg","lame duck","0.5","0.5","P01_50","duck","1.0",
"dreamlike_P20_20_20.jpg","red flag","0.3","0.3571428571428571","P20_20","red, flag, sign, airline, industry, country, virus","7.0","red, flag, sign"
"GPT_P01_01-28-02.jpg","in the bag","0.5","0.5","P01_28","bag","1.0",
"dreamlike_P12_12_16.jpg","on the ball","3.1","1.0","P12_16","ball","1.0","ball"
"GPT_P20_20-35.jpg","off the hook","5.4","0.5","P20_35","hook, warning","2.0","hook"
"GPT_P21_21-37.jpg","behind bars","8.0","0.5","P21_37","jail, end, year, bar, crime, evidence, male","7.0","bar, jail, male"
"GPT_P01_01-29-02.jpg","at the helm","8.200000000000001","1.0","P01_29","helm","1.0","helm"
"GPT_P22_22-40.jpg","back against the wall","8.3","0.9166666666666669","P22_40","person, back, cold, gray, brick, wall","6.0","person, back, cold, gray, wall"
"dreamlike_P22_22_24.jpg","blue-collar","7.2","0.9375","P22_24","person, toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar","16.0","toolbox, side, worn, denim, jean, plaid, shirt, boot, rusty, truck, equipment, machinery, worker, blue, collar"
"dreamlike_P21_21_22.jpg","in the cards","0.0",375,"P21_22","promotion, summer, card, friend","4.0","card"
"dreamlike_P20_20_21.jpg","upper hand","0.9","0.7","P20_21","upper, hand, prime minister, parliament, case","5.0","upper, hand, prime minister,"
"dreamlike_P19_19_19.jpg","red tape","0.6000000000000001","1.0","P19_19","red, tape","2.0","red, tape"
"GPT_P22_22-41.jpg","turn the tables","0.5","0.7857142857142857","P22_41","deal, heads, two, rival, detective, male, female, light, crime, scene, hand, word, game, on","14.0","deal, heads, two, rival, detective, male, female, light, hand, word, game, on"
"dreamlike_P12_12_17.jpg","scapegoat","0.9","1.0","P12_17","goat","1.0","goat"
"GPT_P21_21-39.jpg","big gun","1.7000000000000002","0.4166666666666666","P21_39","big, gun, firm, court, case, trading","6.0","firm"
"dreamlike_P22_22_6.jpg","in the can","8.4","0.7727272727272727","P22_06","whipped cream, ribbon,  metal, can design, soft, fluffy, substance, colorful, wrap, paper, marshmallow","11.0","whipped cream, ribbon, can, metal,  design, soft, fluffy, substance, colorful, wrap, paper"
"dreamlike_P22_22_25.jpg","bread and butter","4.6000000000000005","0.7857142857142857","P22_25","daily, live, loaf, bread, jar, creamy, butter","7.0","loaf, bread, jar, creamy, butter"
"GPT_P23_23-43.jpg","black sheep","0.4","0.75","P23_43","individual, family, black, sheep","4.0","individual, family, black"
"GPT_P12_12-31.jpg","on a roll","7.300000000000001","1.0","P12_31","roll","1.0","roll"
"GPT_P19_19-32.jpg","melting pot","7.1000000000000005",625,"P19_32","melting pot, place, type, people","4.0","melting pot, place"
"dreamlike_P21_21_23.jpg","across the board","7.2","0.4","P21_23","board, industry, investment, company, vacancy","5.0","board, industry, company"
"dreamlike_P23_23_27.jpg","in hot water","0.0","0.6666666666666666","P23_27","person, hot, water","3.0","person, hot, water"
"dreamlike_P23_23_12.jpg","cup of tea","0.0",875,"P23_12","cup, tea, warm, atmosphere","4.0","cup, tea, warm, atmosphere"
"dreamlike_P12_12_49.jpg","a piece of cake","0.0","0.75","P12_49","piece, cake","2.0","piece, cake"
"GPT_P12_12-30.jpg","in the dock","2.7","1.0","P12_30","dock","1.0","dock"
"dreamlike_P01_01_14-02.jpg","old school","0.0","0.0","P01_14","school","1.0",
"GPT_P19_19-33.jpg","on the money","1.9","1.0","P19_33","money","1.0","money"
"GPT_P20_20-34.jpg","red book","8.8","0.5","P20_34","treasury, revenue, parliament, red, book, publication, plan","7.0","parliament, red, book, publication"
"dreamlike_P19_19_18.jpg","under fire","1.7000000000000002","0.25","P19_18","fire, subject","2.0",
"dreamlike_P23_23_7.jpg","at stake","0.3","0.5","P23_07","stake, treasure","2.0","treasure"
"GPT_P23_23-42.jpg","black book","9.7","0.75","P23_42","ledger, black, book, name","4.0","ledger, black, book, name"
"dreamlike_P22_22_8.jpg","white paper","0.6000000000000001",875,"P22_08","blank, slate, clean, sheet","4.0","blank, slate, clean, sheet"
"dreamlike_P01_01_15-02.jpg","at bay","0.7000000000000001","0.5","P01_15","bay","1.0","bay"
